01-09-2024,8850
02-09-2024,0
03-09-2024,0
04-09-2024,0
05-09-2024,0
06-09-2024,0
07-09-2024,0
08-09-2024,46
09-09-2024,46
10-09-2024,46
11-09-2024,46
12-09-2024,46
13-09-2024,46
14-09-2024,46
15-09-2024,46
16-09-2024,46
17-09-2024,46
18-09-2024,46
19-09-2024,46
20-09-2024,46
21-09-2024,2140.63
22-09-2024,2140.63
23-09-2024,2140.63
24-09-2024,2140.63
25-09-2024,1762.63
26-09-2024,1762.63
27-09-2024,1762.63
28-09-2024,1762.63
29-09-2024,1762.63
30-09-2024,1612.63
